,WARD_PRECI,Total,Male,M 18-19,M 20-24,M 25-29,M 30-34,M 35-44,M 45-54,M 55-64,M 65-74,M 75-84,M 85+,Female,F 18-19,F 20-24,F 25-29,F 30-34,F 35-44,F 45-54,F 55-64,F 65-74,F 75-84,F 85+
196,2212,202.0,54.0,0.0,25.0,8.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,147.0,3.0,42.0,12.0,2.0,7.0,5.0,19.0,10.0,0.0,0.0
197,2211,81.0,24.0,0.0,8.0,0.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,58.0,0.0,23.0,8.0,2.0,0.0,8.0,6.0,1.0,2.0,0.0
198,2208,105.0,66.0,0.0,0.0,39.0,0.0,0.0,6.0,3.0,18.0,0.0,0.0,37.0,0.0,8.0,5.0,0.0,5.0,4.0,11.0,5.0,0.0,0.0
199,2116,152.0,64.0,0.0,38.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,88.0,10.0,73.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
200,2112,96.0,69.0,0.0,10.0,49.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,20.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0
201,0510,205.0,73.0,23.0,25.0,0.0,2.0,3.0,5.0,13.0,1.0,0.0,0.0,131.0,48.0,44.0,22.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0
202,2102,210.0,81.0,25.0,33.0,15.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,130.0,59.0,48.0,12.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0
203,1310,320.0,110.0,1.0,11.0,14.0,14.0,12.0,4.0,30.0,4.0,0.0,0.0,209.0,4.0,19.0,21.0,19.0,9.0,16.0,32.0,22.0,7.0,0.0
204,1303,360.0,149.0,0.0,28.0,16.0,24.0,3.0,6.0,20.0,1.0,0.0,0.0,209.0,11.0,42.0,17.0,21.0,17.0,19.0,22.0,27.0,12.0,0.0
205,1610,202.0,93.0,0.0,6.0,10.0,7.0,23.0,30.0,0.0,1.0,0.0,0.0,109.0,0.0,7.0,8.0,3.0,13.0,31.0,8.0,5.0,0.0,4.0
206,1713,1052.0,491.0,59.0,27.0,84.0,36.0,48.0,87.0,16.0,24.0,9.0,15.0,560.0,2.0,5.0,74.0,18.0,130.0,68.0,37.0,38.0,15.0,1.0
207,1612,96.0,44.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,53.0,0.0,15.0,0.0,1.0,0.0,13.0,5.0,4.0,0.0,0.0
208,1602,935.0,502.0,59.0,80.0,28.0,13.0,78.0,78.0,16.0,38.0,13.0,0.0,432.0,10.0,1.0,25.0,24.0,59.0,43.0,72.0,29.0,21.0,7.0
209,0604,27.0,17.0,0.0,1.0,1.0,3.0,8.0,1.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0
210,0607,24.0,20.0,0.0,1.0,1.0,3.0,11.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
211,0701,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0
212,0609,27.0,15.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,6.0,4.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0
213,0707,478.0,217.0,0.0,16.0,15.0,13.0,28.0,23.0,29.0,6.0,0.0,0.0,261.0,14.0,21.0,7.0,31.0,38.0,23.0,43.0,7.0,1.0,0.0
214,0703,68.0,29.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,3.0,3.0,39.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,3.0,0.0
215,0308,242.0,144.0,12.0,34.0,5.0,9.0,7.0,24.0,22.0,15.0,4.0,0.0,97.0,12.0,26.0,12.0,1.0,0.0,11.0,12.0,3.0,11.0,3.0
216,0801,544.0,280.0,0.0,24.0,9.0,26.0,15.0,42.0,22.0,11.0,2.0,0.0,263.0,4.0,17.0,2.0,32.0,58.0,40.0,8.0,32.0,15.0,8.0
217,0601,467.0,178.0,7.0,7.0,7.0,5.0,15.0,19.0,15.0,3.0,0.0,0.0,288.0,9.0,21.0,14.0,7.0,45.0,50.0,7.0,0.0,0.0,1.0
218,0305,207.0,172.0,11.0,54.0,31.0,11.0,9.0,28.0,21.0,8.0,0.0,0.0,35.0,0.0,4.0,0.0,0.0,14.0,4.0,6.0,7.0,0.0,0.0
219,0201,66.0,39.0,0.0,5.0,1.0,3.0,8.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,1.0,3.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0
220,0108,106.0,62.0,0.0,3.0,9.0,5.0,12.0,5.0,6.0,4.0,2.0,0.0,44.0,0.0,0.0,10.0,8.0,7.0,0.0,0.0,3.0,0.0,0.0
221,0103,119.0,75.0,1.0,18.0,10.0,23.0,1.0,3.0,7.0,7.0,1.0,0.0,44.0,2.0,10.0,0.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0
222,0106,110.0,83.0,0.0,7.0,2.0,4.0,11.0,31.0,0.0,13.0,10.0,0.0,27.0,1.0,5.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0
223,0109,28.0,20.0,0.0,8.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
224,0107,144.0,101.0,0.0,7.0,5.0,6.0,15.0,32.0,3.0,14.0,10.0,0.0,43.0,1.0,5.0,4.0,3.0,7.0,5.0,3.0,1.0,0.0,0.0
225,0101,36.0,25.0,0.0,0.0,0.0,5.0,7.0,6.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0
226,0114,58.0,33.0,0.0,4.0,0.0,13.0,7.0,3.0,0.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,6.0,2.0,3.0,0.0,1.0,0.0
227,0112,104.0,59.0,0.0,4.0,0.0,23.0,14.0,5.0,0.0,1.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,11.0,4.0,6.0,0.0,1.0,0.0
228,0511,37.0,21.0,0.0,0.0,0.0,3.0,3.0,5.0,11.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0
229,0505,9.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0110,57.0,43.0,0.0,7.0,3.0,2.0,5.0,14.0,0.0,5.0,4.0,0.0,14.0,0.0,3.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
231,0111,31.0,26.0,0.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,1004,300.0,122.0,0.0,19.0,0.0,0.0,11.0,5.0,33.0,6.0,0.0,0.0,179.0,0.0,36.0,45.0,15.0,1.0,4.0,9.0,0.0,5.0,0.0
233,0802,770.0,389.0,8.0,43.0,30.0,44.0,67.0,57.0,48.0,7.0,17.0,0.0,380.0,30.0,20.0,36.0,24.0,73.0,42.0,74.0,39.0,1.0,5.0
